ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Cluster
460163,Male,No,28,No,Healthcare,0.0,1,2.0,2
461958,Male,No,38,No,Artist,2.0,1,2.0,1
464875,Male,Yes,42,No,Entertainment,1.0,1,2.0,1
464791,Male,Yes,42,No,Marketing,0.0,3,6.0,2
464579,Female,No,29,No,Engineer,1.0,1,4.0,2
463531,Male,No,32,Yes,Doctor,0.0,1,4.0,2
462651,Male,Yes,38,No,Executive,0.0,3,5.0,2
465486,Female,Yes,59,No,Artist,1.0,3,2.0,1
460882,Male,No,22,No,Healthcare,0.0,1,2.0,2
467162,Female,No,26,No,Homemaker,9.0,1,2.0,0
461298,Female,Yes,78,Yes,Artist,1.0,3,2.0,1
461595,Female,No,32,Yes,Healthcare,0.0,1,3.0,2
459260,Male,Yes,37,Yes,Artist,0.0,2,4.0,2
462772,Male,Yes,37,Yes,Healthcare,1.0,3,4.0,2
462941,Male,No,67,No,Lawyer,1.0,1,2.0,1
459143,Male,Yes,47,No,Artist,0.0,3,4.0,2
464532,Female,Yes,68,Yes,Lawyer,0.0,3,2.0,1
460056,Male,No,30,Yes,Healthcare,3.0,1,5.0,2
466761,Female,Yes,48,Yes,Entertainment,2.0,1,1.0,1
465469,Female,No,43,Yes,Artist,6.0,1,1.0,0
461886,Male,Yes,33,Yes,Healthcare,9.0,1,2.0,0
465680,Male,Yes,31,No,Healthcare,0.0,2,5.0,2
459316,Male,Yes,32,Yes,Healthcare,1.0,1,2.0,2
465609,Female,No,21,No,Healthcare,1.0,1,4.0,2
467009,Female,No,29,No,Homemaker,2.0,1,4.0,2
461766,Female,Yes,35,Yes,Artist,1.0,1,2.0,1
464938,Male,Yes,46,No,Artist,0.0,1,3.0,1
462034,Female,Yes,38,Yes,Artist,9.0,3,2.0,0
464049,Female,No,32,Yes,Healthcare,1.0,1,3.0,2
467925,Female,No,28,Yes,Artist,3.0,1,7.0,2
463711,Female,Yes,68,Yes,Lawyer,3.0,1,1.0,1
463846,Female,Yes,45,Yes,Artist,4.0,1,1.0,1
462064,Male,Yes,58,Yes,Artist,0.0,2,3.0,1
463249,Male,No,28,No,Entertainment,1.0,1,2.0,2
464217,Female,No,32,No,Healthcare,12.0,1,3.0,0
463378,Male,No,30,Yes,Doctor,1.0,1,1.0,1
463035,Female,Yes,42,No,Homemaker,3.0,2,4.0,2
459656,Male,No,22,No,Homemaker,3.0,1,6.0,2
463114,Male,No,41,Yes,Artist,3.0,1,3.0,2
465309,Female,No,18,No,Healthcare,6.0,1,4.0,2
462688,Female,Yes,29,Yes,Healthcare,8.0,1,3.0,0
459255,Female,No,33,Yes,Healthcare,0.0,1,3.0,2
467385,Male,No,47,No,Artist,1.0,1,3.0,1
467492,Female,Yes,57,Yes,Doctor,1.0,1,2.0,1
460789,Male,Yes,36,Yes,Executive,1.0,1,3.0,2
467307,Male,Yes,57,Yes,Executive,1.0,3,3.0,1
464026,Male,No,18,No,Healthcare,1.0,1,2.0,2
464645,Male,No,52,Yes,Artist,1.0,2,5.0,2
462493,Male,Yes,52,Yes,Artist,1.0,2,6.0,2
460685,Male,No,51,Yes,Artist,6.0,1,4.0,0
460452,Female,Yes,37,Yes,Entertainment,0.0,2,2.0,1
459322,Male,No,36,Yes,Marketing,0.0,1,1.0,1
464066,Female,No,29,Yes,Healthcare,9.0,1,3.0,0
461114,Male,Yes,45,Yes,Artist,1.0,2,4.0,2
465165,Male,No,61,Yes,Artist,0.0,1,1.0,1
464526,Male,Yes,52,Yes,Entertainment,1.0,2,4.0,1
460666,Female,Yes,49,Yes,Homemaker,14.0,1,1.0,0
465417,Male,Yes,40,Yes,Entertainment,14.0,2,2.0,0
464096,Female,No,31,No,Healthcare,1.0,1,5.0,2
464891,Male,Yes,42,No,Entertainment,1.0,1,3.0,1
460107,Male,Yes,51,Yes,Engineer,1.0,2,5.0,2
467708,Female,No,42,Yes,Healthcare,8.0,1,1.0,0
461873,Male,No,29,Yes,Doctor,1.0,1,4.0,2
465181,Female,No,33,Yes,Healthcare,8.0,1,1.0,0
467204,Male,No,27,Yes,Healthcare,8.0,1,3.0,0
467320,Female,No,21,No,Healthcare,0.0,1,4.0,2
459468,Male,Yes,35,No,Artist,9.0,2,3.0,0
467316,Female,No,42,Yes,Doctor,0.0,1,1.0,1
466182,Female,No,41,Yes,Artist,2.0,1,1.0,1
463757,Male,No,39,Yes,Artist,0.0,1,3.0,2
462314,Female,No,28,No,Doctor,14.0,1,1.0,0
466392,Female,Yes,45,Yes,Engineer,3.0,2,1.0,1
466652,Female,Yes,61,Yes,Doctor,1.0,2,2.0,1
461664,Male,Yes,62,Yes,Artist,0.0,2,4.0,1
464105,Male,Yes,65,Yes,Entertainment,1.0,2,2.0,1
466790,Male,Yes,45,Yes,Doctor,1.0,2,2.0,1
463844,Female,Yes,26,Yes,Engineer,9.0,1,2.0,0
462913,Female,No,25,Yes,Artist,4.0,1,5.0,2
465541,Female,Yes,45,Yes,Artist,1.0,2,4.0,2
459149,Male,Yes,43,No,Executive,0.0,3,4.0,2
464508,Male,Yes,49,Yes,Executive,1.0,3,3.0,1
458999,Male,Yes,55,Yes,Artist,1.0,2,2.0,1
459947,Female,No,37,Yes,Artist,3.0,1,1.0,1
465500,Male,Yes,65,Yes,Entertainment,1.0,3,2.0,1
466009,Female,No,32,No,Entertainment,10.0,1,5.0,0
466338,Female,No,39,No,Engineer,0.0,1,3.0,2
465122,Female,Yes,40,Yes,Artist,2.0,2,2.0,1
465230,Male,Yes,72,Yes,Entertainment,1.0,2,3.0,1
466369,Female,No,38,No,Homemaker,5.0,1,1.0,0
463939,Male,No,26,No,Marketing,0.0,1,5.0,2
460825,Male,No,30,Yes,Doctor,1.0,1,3.0,2
461125,Male,Yes,51,Yes,Homemaker,1.0,1,3.0,1
463471,Male,No,57,Yes,Marketing,1.0,1,4.0,1
467415,Female,No,31,Yes,Healthcare,1.0,1,1.0,1
465879,Male,No,39,Yes,Artist,0.0,1,1.0,1
463961,Female,No,30,No,Engineer,0.0,1,4.0,2
462634,Female,Yes,43,No,Artist,0.0,2,3.0,1
463622,Male,No,27,Yes,Healthcare,8.0,1,1.0,0
466624,Female,Yes,46,No,Artist,0.0,2,4.0,2
467785,Male,Yes,43,No,Artist,1.0,1,2.0,1
461928,Male,Yes,69,Yes,Lawyer,1.0,1,1.0,1
460578,Male,Yes,28,No,Entertainment,8.0,2,4.0,0
460198,Male,No,43,Yes,Entertainment,9.0,1,1.0,0
467468,Female,No,27,No,Healthcare,9.0,1,5.0,0
463581,Female,No,28,Yes,Healthcare,1.0,1,3.0,2
463968,Male,No,33,No,Artist,1.0,1,4.0,2
465414,Female,No,30,No,Engineer,0.0,1,1.0,1
464574,Male,No,58,No,Healthcare,4.0,1,2.0,1
462312,Female,No,38,Yes,Engineer,8.0,1,4.0,0
467971,Female,No,31,Yes,Artist,1.0,1,4.0,2
464746,Male,Yes,32,No,Executive,4.0,2,5.0,2
459298,Male,Yes,45,Yes,Artist,4.0,2,4.0,2
466414,Male,Yes,66,Yes,Artist,1.0,1,3.0,1
460773,Female,Yes,51,Yes,Artist,1.0,2,3.0,1
461594,Female,Yes,59,Yes,Artist,1.0,2,2.0,1
462713,Female,No,40,Yes,Engineer,1.0,1,1.0,1
465163,Male,Yes,46,Yes,Artist,11.0,2,5.0,0
462222,Male,No,20,No,Healthcare,1.0,1,6.0,2
463006,Female,No,41,Yes,Marketing,1.0,1,1.0,1
463029,Male,Yes,51,No,Artist,1.0,2,3.0,1
460767,Male,Yes,57,Yes,Entertainment,8.0,2,5.0,0
464319,Female,No,33,No,Doctor,0.0,1,1.0,1
462828,Male,No,25,No,Marketing,3.0,1,3.0,2
459873,Male,Yes,55,Yes,Artist,3.0,2,3.0,1
461608,Female,Yes,56,Yes,Executive,3.0,3,4.0,1
465155,Male,Yes,77,Yes,Lawyer,1.0,1,1.0,1
461704,Male,Yes,30,Yes,Healthcare,1.0,1,2.0,2
464826,Male,No,23,No,Healthcare,6.0,1,5.0,2
462677,Female,No,43,Yes,Artist,2.0,1,4.0,2
465006,Male,No,39,Yes,Entertainment,5.0,1,1.0,0
463483,Male,Yes,29,No,Executive,1.0,3,2.0,2
459816,Male,Yes,37,Yes,Doctor,1.0,1,2.0,1
459002,Female,Yes,45,No,Engineer,2.0,1,2.0,1
465990,Male,Yes,48,No,Executive,2.0,3,2.0,1
466044,Male,Yes,27,No,Entertainment,0.0,2,4.0,2
461163,Female,Yes,60,No,Entertainment,9.0,1,4.0,0
467106,Male,Yes,45,Yes,Entertainment,4.0,2,3.0,1
467373,Male,No,31,Yes,Healthcare,4.0,1,1.0,0
461256,Male,No,33,No,Doctor,1.0,1,4.0,2
466522,Male,No,18,No,Doctor,6.0,3,4.0,2
459010,Female,Yes,48,Yes,Artist,6.0,2,3.0,0
459046,Male,Yes,57,Yes,Executive,6.0,1,4.0,0
459335,Male,No,26,Yes,Healthcare,6.0,1,3.0,0
462695,Male,Yes,51,Yes,Artist,8.0,1,5.0,0
466208,Male,Yes,67,No,Executive,2.0,3,1.0,1
462128,Male,Yes,38,Yes,Artist,9.0,2,2.0,0
467329,Female,No,40,Yes,Doctor,0.0,1,1.0,1
461609,Female,Yes,45,Yes,Artist,5.0,2,2.0,0
464470,Male,Yes,48,Yes,Artist,0.0,2,4.0,2
462705,Female,Yes,69,No,Lawyer,0.0,2,2.0,1
465255,Male,No,21,No,Healthcare,9.0,1,5.0,0
462536,Female,Yes,48,No,Engineer,1.0,3,5.0,2
461186,Female,No,18,No,Healthcare,1.0,1,3.0,2
466018,Male,Yes,72,Yes,Artist,0.0,1,3.0,1
459115,Female,No,21,No,Marketing,1.0,1,5.0,2
461263,Female,Yes,48,Yes,Artist,1.0,1,1.0,1
460027,Female,No,37,Yes,Entertainment,6.0,1,1.0,0
460366,Male,No,28,No,Healthcare,1.0,1,5.0,2
464106,Male,Yes,55,Yes,Entertainment,1.0,1,2.0,1
465696,Female,No,56,Yes,Artist,0.0,1,2.0,1
461627,Male,Yes,50,Yes,Doctor,1.0,1,2.0,1
467963,Male,No,21,No,Healthcare,1.0,1,4.0,2
462437,Male,No,18,No,Healthcare,0.0,1,6.0,2
467543,Male,Yes,68,Yes,Lawyer,0.0,3,2.0,1
465206,Male,Yes,47,Yes,Artist,13.0,1,1.0,0
463040,Male,Yes,75,No,Lawyer,1.0,3,2.0,1
461668,Male,Yes,50,Yes,Artist,3.0,2,4.0,2
461955,Male,No,31,Yes,Healthcare,0.0,1,4.0,2
467139,Female,No,30,Yes,Artist,0.0,1,3.0,2
459366,Female,Yes,41,Yes,Artist,0.0,1,4.0,2
460689,Male,Yes,41,Yes,Executive,6.0,3,2.0,0
462167,Female,Yes,35,No,Healthcare,2.0,1,1.0,1
466752,Male,Yes,37,Yes,Healthcare,0.0,1,1.0,1
462778,Male,Yes,60,Yes,Entertainment,0.0,1,1.0,1
466902,Male,Yes,50,Yes,Doctor,0.0,2,3.0,1
459534,Male,Yes,36,Yes,Artist,0.0,2,2.0,1
463399,Female,No,26,No,Marketing,3.0,1,3.0,2
465538,Male,Yes,62,No,Marketing,7.0,3,2.0,0
464878,Male,No,22,No,Healthcare,0.0,1,4.0,2
467599,Female,No,19,No,Healthcare,0.0,1,3.0,2
466226,Female,Yes,45,Yes,Artist,0.0,2,5.0,2
463576,Female,No,31,No,Doctor,0.0,1,4.0,2
464911,Male,Yes,56,Yes,Artist,0.0,2,3.0,1
466457,Female,Yes,62,Yes,Lawyer,8.0,1,5.0,0
463909,Female,No,25,Yes,Healthcare,1.0,1,3.0,2
466099,Female,Yes,73,Yes,Lawyer,1.0,1,1.0,1
464427,Male,Yes,62,Yes,Doctor,1.0,2,4.0,1
463951,Male,Yes,46,No,Entertainment,0.0,2,3.0,1
465638,Female,Yes,51,Yes,Artist,0.0,1,3.0,1
465289,Male,Yes,25,Yes,Executive,1.0,3,2.0,2
466718,Male,Yes,66,Yes,Executive,0.0,3,2.0,1
464219,Male,No,27,Yes,Marketing,1.0,1,2.0,2
467451,Female,Yes,47,Yes,Artist,0.0,1,1.0,1
465137,Male,Yes,57,Yes,Artist,1.0,2,4.0,1
462289,Male,Yes,60,Yes,Artist,0.0,2,4.0,1
467459,Male,Yes,40,Yes,Executive,0.0,3,5.0,2
460308,Female,No,32,Yes,Doctor,7.0,1,5.0,0
467647,Male,No,28,Yes,Healthcare,2.0,1,3.0,2
459803,Male,No,39,Yes,Doctor,4.0,1,3.0,2
465972,Female,No,47,Yes,Marketing,9.0,1,1.0,0
459414,Female,No,39,Yes,Marketing,8.0,1,1.0,0
466173,Male,No,28,No,Entertainment,1.0,1,1.0,1
464136,Male,Yes,69,Yes,Artist,0.0,2,3.0,1
459286,Female,No,42,Yes,Artist,0.0,1,1.0,1
463580,Female,Yes,46,Yes,Engineer,1.0,1,1.0,1
466636,Female,No,23,No,Marketing,3.0,1,3.0,2
461064,Male,No,45,Yes,Artist,1.0,1,5.0,2
461597,Female,Yes,38,Yes,Doctor,1.0,2,4.0,2
458990,Female,Yes,71,No,Lawyer,1.0,3,3.0,1
461351,Female,No,26,No,Doctor,0.0,1,2.0,2
464420,Female,Yes,60,Yes,Artist,8.0,3,2.0,0
462060,Female,Yes,46,Yes,Artist,1.0,2,2.0,1
465707,Male,Yes,39,Yes,Entertainment,1.0,2,4.0,2
463733,Female,No,18,No,Healthcare,1.0,1,3.0,2
463960,Male,Yes,26,Yes,Doctor,1.0,2,2.0,2
462395,Male,Yes,53,Yes,Artist,1.0,3,2.0,1
461015,Male,Yes,40,Yes,Entertainment,1.0,2,2.0,1
464965,Male,Yes,76,No,Executive,1.0,1,7.0,2
466267,Male,Yes,26,Yes,Entertainment,0.0,2,3.0,2
464056,Female,Yes,65,Yes,Artist,0.0,2,2.0,1
465898,Female,No,37,Yes,Artist,12.0,1,2.0,0
465361,Male,No,25,No,Healthcare,0.0,1,4.0,2
461394,Female,No,21,No,Engineer,0.0,1,5.0,2
466269,Female,No,25,No,Healthcare,0.0,1,4.0,2
466213,Male,No,23,No,Healthcare,4.0,1,5.0,2
465550,Female,No,30,Yes,Healthcare,1.0,1,6.0,2
463451,Female,No,30,No,Doctor,0.0,1,4.0,2
463877,Male,Yes,42,No,Entertainment,0.0,2,4.0,2
463876,Male,Yes,49,Yes,Entertainment,1.0,2,5.0,2
465448,Male,No,32,No,Healthcare,0.0,1,3.0,2
463041,Female,Yes,43,Yes,Artist,0.0,2,4.0,2
459325,Male,Yes,26,No,Executive,9.0,3,4.0,0
467233,Female,No,67,No,Artist,1.0,1,2.0,1
461811,Female,No,40,Yes,Healthcare,8.0,1,4.0,0
466370,Female,No,48,Yes,Artist,0.0,1,4.0,2
465368,Male,No,18,No,Healthcare,7.0,1,3.0,0
461245,Male,Yes,39,Yes,Healthcare,5.0,2,3.0,0
467693,Male,Yes,61,Yes,Entertainment,7.0,3,5.0,0
467879,Female,Yes,51,Yes,Artist,7.0,3,4.0,0
461499,Female,Yes,25,No,Engineer,0.0,2,2.0,2
465936,Male,No,35,Yes,Artist,6.0,1,3.0,0
459748,Male,Yes,46,No,Executive,0.0,3,2.0,1
466376,Female,Yes,53,No,Homemaker,2.0,3,3.0,1
460215,Male,Yes,48,Yes,Entertainment,9.0,1,1.0,0
462076,Male,Yes,75,Yes,Lawyer,1.0,1,2.0,1
465756,Male,No,23,No,Healthcare,1.0,1,3.0,2
463573,Male,No,29,No,Doctor,1.0,1,2.0,2
463455,Male,Yes,46,No,Artist,0.0,1,2.0,1
460841,Female,No,61,Yes,Marketing,1.0,1,1.0,1
463959,Female,No,37,No,Artist,1.0,1,1.0,1
461792,Female,No,23,No,Healthcare,6.0,1,5.0,2
459118,Male,No,21,No,Healthcare,6.0,1,8.0,2
462791,Female,No,33,No,Healthcare,7.0,1,4.0,0
460852,Male,Yes,74,No,Executive,0.0,1,4.0,1
463102,Male,No,41,No,Entertainment,0.0,1,2.0,1
463302,Female,Yes,58,Yes,Engineer,0.0,3,4.0,1
462659,Male,Yes,25,Yes,Entertainment,8.0,2,2.0,0
463408,Male,No,33,No,Marketing,2.0,1,3.0,2
462071,Male,Yes,43,No,Doctor,0.0,1,2.0,1
464806,Male,Yes,25,No,Executive,1.0,1,2.0,2
463664,Female,No,26,No,Engineer,0.0,1,1.0,1
467795,Male,No,22,No,Healthcare,1.0,1,5.0,2
459141,Male,Yes,28,No,Artist,0.0,2,2.0,2
465900,Female,No,36,Yes,Entertainment,7.0,1,1.0,0
467265,Female,No,28,No,Healthcare,1.0,1,3.0,2
461920,Male,No,30,Yes,Entertainment,0.0,1,4.0,2
460411,Male,Yes,43,Yes,Healthcare,7.0,3,2.0,0
459062,Male,Yes,48,Yes,Executive,1.0,3,5.0,2
465248,Female,No,18,No,Healthcare,3.0,1,3.0,2
463308,Male,Yes,53,Yes,Engineer,1.0,1,2.0,1
463478,Male,Yes,50,Yes,Artist,0.0,2,4.0,2
465396,Female,Yes,39,No,Engineer,9.0,2,6.0,0
461954,Female,Yes,35,No,Engineer,2.0,2,6.0,2
467287,Male,No,28,Yes,Entertainment,2.0,1,3.0,2
463800,Female,No,33,Yes,Engineer,1.0,1,3.0,2
459894,Female,Yes,35,Yes,Healthcare,1.0,1,3.0,2
459778,Male,Yes,48,Yes,Entertainment,0.0,2,4.0,2
464662,Female,Yes,50,Yes,Artist,1.0,3,3.0,1
460878,Male,Yes,47,No,Entertainment,0.0,2,4.0,2
462187,Female,No,50,Yes,Artist,4.0,1,1.0,1
462675,Male,Yes,56,Yes,Artist,4.0,1,4.0,1
461908,Female,No,26,No,Healthcare,10.0,1,1.0,0
461951,Male,No,21,No,Healthcare,0.0,1,4.0,2
465352,Male,Yes,61,Yes,Entertainment,1.0,2,4.0,1
464215,Male,No,72,No,Marketing,1.0,1,2.0,1
467561,Male,Yes,61,Yes,Artist,1.0,1,2.0,1
460322,Female,Yes,45,No,Engineer,8.0,1,2.0,0
464665,Female,Yes,51,No,Engineer,1.0,2,5.0,2
460670,Male,No,42,Yes,Artist,6.0,1,2.0,0
461486,Male,Yes,59,No,Entertainment,8.0,2,3.0,0
459526,Female,No,45,Yes,Healthcare,4.0,1,1.0,1
465429,Female,Yes,68,Yes,Artist,4.0,2,3.0,1
459489,Male,Yes,46,Yes,Doctor,1.0,2,4.0,2
459681,Female,Yes,32,Yes,Artist,0.0,2,2.0,2
462971,Female,Yes,70,Yes,Engineer,0.0,1,1.0,1
461233,Male,Yes,37,Yes,Entertainment,0.0,1,1.0,1
461221,Female,No,30,No,Marketing,1.0,1,4.0,2
464090,Female,No,33,Yes,Engineer,1.0,1,2.0,1
459863,Male,Yes,61,No,Healthcare,1.0,1,3.0,1
459822,Female,No,37,Yes,Engineer,0.0,1,1.0,1
462540,Male,Yes,32,Yes,Entertainment,6.0,1,2.0,0
467411,Male,Yes,52,Yes,Artist,0.0,3,2.0,1
463997,Female,Yes,42,No,Entertainment,0.0,2,3.0,1
464103,Male,Yes,47,Yes,Artist,3.0,2,2.0,1
465751,Female,Yes,52,Yes,Artist,9.0,1,2.0,0
459797,Male,Yes,66,Yes,Entertainment,0.0,2,3.0,1
460798,Female,No,28,No,Engineer,0.0,1,6.0,2
464572,Female,Yes,47,Yes,Marketing,1.0,1,1.0,1
462352,Male,Yes,52,Yes,Entertainment,1.0,2,3.0,1
460513,Male,No,27,No,Healthcare,2.0,1,4.0,2
463228,Female,Yes,56,Yes,Artist,0.0,2,5.0,2
464765,Female,Yes,53,No,Engineer,7.0,2,6.0,0
463720,Female,Yes,45,Yes,Artist,1.0,2,4.0,2
460799,Female,No,37,No,Homemaker,1.0,1,1.0,1
460891,Female,Yes,36,No,Artist,2.0,2,4.0,2
460311,Male,No,25,Yes,Entertainment,2.0,1,3.0,2
466727,Female,Yes,45,Yes,Artist,1.0,2,2.0,1
466157,Male,Yes,72,Yes,Homemaker,9.0,1,2.0,0
465138,Male,No,35,Yes,Entertainment,1.0,1,3.0,2
466361,Female,Yes,72,Yes,Lawyer,1.0,3,2.0,1
463154,Female,Yes,31,No,Artist,1.0,1,4.0,2
462967,Male,Yes,47,No,Entertainment,4.0,2,3.0,1
460908,Male,No,20,No,Healthcare,7.0,1,3.0,0
467560,Female,Yes,73,Yes,Lawyer,1.0,1,2.0,1
463404,Male,Yes,29,No,Doctor,1.0,3,2.0,2
463281,Male,Yes,25,No,Entertainment,3.0,2,2.0,2
462466,Male,Yes,52,Yes,Executive,0.0,3,4.0,1
463744,Female,No,27,Yes,Artist,1.0,1,6.0,2
464209,Male,Yes,52,Yes,Executive,1.0,2,4.0,1
462528,Female,Yes,49,Yes,Artist,0.0,1,1.0,1
459518,Male,Yes,60,Yes,Artist,0.0,2,4.0,1
460061,Male,No,45,Yes,Marketing,0.0,1,1.0,1
466188,Male,Yes,59,Yes,Artist,4.0,1,1.0,1
467914,Female,No,18,No,Healthcare,8.0,1,5.0,0
462758,Male,No,18,No,Healthcare,0.0,1,3.0,2
465704,Male,Yes,55,No,Artist,1.0,1,1.0,1
460397,Female,No,59,Yes,Entertainment,1.0,1,1.0,1
466676,Male,No,22,No,Healthcare,0.0,1,2.0,2
465024,Male,Yes,52,Yes,Executive,0.0,3,4.0,1
461630,Male,Yes,51,Yes,Artist,1.0,2,3.0,1
465328,Male,Yes,35,No,Executive,0.0,3,5.0,2
461220,Female,No,26,No,Executive,8.0,1,3.0,0
463935,Male,Yes,38,Yes,Entertainment,1.0,2,2.0,1
460514,Male,Yes,43,Yes,Doctor,1.0,1,4.0,2
466262,Male,No,41,Yes,Entertainment,1.0,1,2.0,1
467094,Female,No,27,No,Homemaker,8.0,1,2.0,0
459280,Male,Yes,60,Yes,Homemaker,0.0,1,1.0,1
464581,Female,No,25,No,Doctor,0.0,1,4.0,2
459624,Male,No,18,No,Healthcare,0.0,1,5.0,2
460890,Male,Yes,47,Yes,Artist,0.0,2,4.0,2
466415,Male,Yes,71,No,Marketing,1.0,1,1.0,1
462392,Female,No,32,Yes,Entertainment,1.0,1,3.0,2
459706,Male,Yes,60,Yes,Entertainment,1.0,2,3.0,1
464429,Female,No,33,Yes,Healthcare,0.0,1,3.0,2
467446,Female,No,37,Yes,Artist,9.0,1,1.0,0
460528,Male,Yes,48,Yes,Homemaker,9.0,1,1.0,0
464836,Female,Yes,33,No,Engineer,7.0,3,5.0,0
459212,Female,Yes,68,Yes,Artist,1.0,2,2.0,1
462364,Male,Yes,51,No,Artist,0.0,1,3.0,1
464549,Male,Yes,52,Yes,Executive,1.0,1,4.0,1
464555,Male,Yes,31,Yes,Marketing,13.0,3,4.0,0
462027,Male,No,39,No,Engineer,1.0,1,1.0,1
467110,Male,No,60,Yes,Lawyer,1.0,3,1.0,1
467123,Female,Yes,50,Yes,Executive,4.0,3,3.0,1
459599,Female,No,19,No,Healthcare,4.0,1,4.0,2
467826,Male,No,18,No,Healthcare,0.0,1,6.0,2
461837,Male,Yes,37,Yes,Artist,0.0,1,2.0,1
467328,Female,Yes,50,Yes,Doctor,1.0,2,3.0,1
467962,Female,No,20,No,Healthcare,0.0,1,3.0,2
464025,Male,No,19,No,Healthcare,1.0,1,6.0,2
460385,Male,No,31,Yes,Healthcare,0.0,1,4.0,2
462551,Male,Yes,53,Yes,Doctor,14.0,2,2.0,0
462047,Female,Yes,26,Yes,Artist,12.0,2,2.0,0
459958,Male,No,37,Yes,Healthcare,8.0,1,3.0,0
465690,Female,Yes,49,No,Healthcare,8.0,2,2.0,0
459221,Male,Yes,70,No,Entertainment,8.0,1,1.0,0
461059,Female,Yes,48,No,Lawyer,1.0,3,2.0,1
461227,Male,No,21,No,Healthcare,0.0,1,4.0,2
466246,Male,No,19,No,Healthcare,0.0,1,4.0,2
462619,Male,No,61,No,Healthcare,0.0,3,4.0,1
459561,Male,No,31,No,Healthcare,0.0,1,3.0,2
467048,Female,Yes,65,Yes,Lawyer,0.0,3,3.0,1
467362,Male,Yes,73,No,Executive,1.0,1,1.0,1
459846,Female,Yes,50,Yes,Artist,1.0,2,3.0,1
460351,Male,Yes,70,Yes,Lawyer,0.0,1,1.0,1
459515,Male,Yes,58,Yes,Engineer,0.0,1,1.0,1
460499,Female,Yes,58,No,Marketing,14.0,3,6.0,0
460829,Male,No,18,Yes,Healthcare,1.0,1,2.0,2
466559,Male,No,32,No,Healthcare,0.0,1,4.0,2
467236,Female,No,40,Yes,Lawyer,4.0,1,1.0,1
461816,Female,No,49,Yes,Marketing,0.0,1,5.0,2
467409,Male,No,35,Yes,Artist,8.0,1,1.0,0
466299,Female,Yes,40,Yes,Engineer,0.0,1,2.0,1
464565,Male,No,30,Yes,Marketing,12.0,1,4.0,0
465906,Female,No,35,Yes,Artist,5.0,1,1.0,0
460950,Male,Yes,28,No,Doctor,0.0,1,5.0,2
466654,Male,No,30,No,Marketing,8.0,1,1.0,0
459649,Male,Yes,39,Yes,Healthcare,1.0,2,2.0,1
461077,Male,No,39,Yes,Entertainment,1.0,1,8.0,2
464642,Female,Yes,26,Yes,Engineer,6.0,3,7.0,2
463741,Male,Yes,36,Yes,Artist,0.0,3,3.0,2
460594,Female,No,26,Yes,Homemaker,9.0,1,3.0,0
465253,Male,No,21,No,Healthcare,1.0,1,3.0,2
459936,Female,No,45,Yes,Artist,2.0,1,1.0,1
462998,Male,Yes,45,No,Entertainment,10.0,2,4.0,0
464179,Female,Yes,63,Yes,Artist,0.0,2,3.0,1
465655,Female,No,45,Yes,Artist,1.0,1,1.0,1
462988,Female,Yes,27,Yes,Healthcare,9.0,3,2.0,0
463933,Male,Yes,47,No,Executive,0.0,1,7.0,2
462111,Male,Yes,36,Yes,Artist,6.0,2,4.0,0
462435,Male,Yes,49,Yes,Artist,6.0,2,2.0,0
462747,Male,No,25,No,Doctor,7.0,1,4.0,0
462279,Male,No,32,No,Healthcare,0.0,1,7.0,2
463383,Male,Yes,41,No,Executive,6.0,3,3.0,0
459743,Female,Yes,50,Yes,Artist,9.0,2,4.0,0
461762,Female,Yes,63,Yes,Artist,0.0,3,2.0,1
463071,Male,Yes,69,No,Executive,0.0,1,4.0,1
464121,Female,Yes,62,Yes,Engineer,1.0,1,1.0,1
465051,Male,Yes,63,Yes,Marketing,1.0,3,3.0,1
460140,Female,Yes,36,Yes,Artist,5.0,1,2.0,0
466197,Female,Yes,31,No,Engineer,8.0,1,2.0,0
460433,Female,No,45,No,Entertainment,8.0,1,2.0,0
462953,Female,Yes,45,Yes,Artist,1.0,2,4.0,2
462535,Male,No,26,No,Doctor,1.0,1,3.0,2
462921,Male,Yes,49,No,Artist,1.0,2,4.0,2
464735,Female,No,38,Yes,Marketing,8.0,1,3.0,0
464455,Female,Yes,74,Yes,Lawyer,1.0,3,2.0,1
461675,Male,No,61,Yes,Lawyer,1.0,1,1.0,1
464578,Female,No,26,Yes,Healthcare,0.0,1,1.0,1
466304,Female,Yes,70,Yes,Lawyer,1.0,3,2.0,1
466850,Female,No,30,No,Doctor,1.0,1,3.0,2
467041,Female,Yes,57,Yes,Artist,1.0,2,4.0,1
464775,Female,Yes,35,Yes,Artist,8.0,2,4.0,0
464858,Male,No,20,No,Healthcare,1.0,1,3.0,2
462040,Male,No,19,No,Healthcare,5.0,1,4.0,2
460800,Male,No,52,Yes,Artist,1.0,1,3.0,1
459663,Male,No,31,Yes,Artist,1.0,1,6.0,2
462081,Male,No,22,No,Marketing,0.0,1,3.0,2
463047,Male,Yes,27,Yes,Homemaker,9.0,1,3.0,0
464500,Female,Yes,39,Yes,Artist,1.0,1,3.0,2
460756,Female,No,28,No,Homemaker,8.0,1,3.0,0
462835,Male,Yes,59,No,Engineer,8.0,2,4.0,0
463766,Female,Yes,57,Yes,Artist,1.0,2,3.0,1
463874,Male,No,25,Yes,Healthcare,1.0,1,4.0,2
